ticker,name,sector,close,chg1d,long_score,fade_score,trend,respect_profile,rsi,pctb,bandwidth,atr_pct,relvol,pos52,vs_sma20,vs_sma50,vs_sma200,macd_hist,support_level,support_dist_atr,support_rate,support_n,support_base,support_score,resist_level,resist_dist_atr,resist_base,resist_rate,resist_n,resist_score,long_raw,fade_raw,rs_1m,rs_3m,weekly_trend,vol_confirm,broken_level,broken_rate,broken_n,broken_dist_atr,broken_base,sma20_sup_rate,sma20_sup_base,sma20_sup_n,sma20_res_rate,sma20_res_base,sma20_res_n,sma50_sup_rate,sma50_sup_base,sma50_sup_n,sma50_res_rate,sma50_res_base,sma50_res_n,sma100_sup_rate,sma100_sup_base,sma100_sup_n,sma100_res_rate,sma100_res_base,sma100_res_n,sma200_sup_rate,sma200_sup_base,sma200_sup_n,sma200_res_rate,sma200_res_base,sma200_res_n,bb_lower_sup_rate,bb_lower_sup_base,bb_lower_sup_n,bb_upper_res_rate,bb_upper_res_base,bb_upper_res_n
PKG,Packaging Corporation of America,Materials,238.5500,-0.0101,22.3834,0.4769,Up,,51.6666,0.7168,0.0820,0.0230,0.0439,0.7238,0.0178,-0.0113,0.0718,1.1261,,,,0,,0.0000,,,,,0,0.0000,22.3834,0.4769,-0.0412,-0.0380,Mixed,False,,,0,,,0.6906,0.6822,110,0.6047,0.6638,93,0.7642,0.6822,65,0.5226,0.6638,47,0.7793,0.6822,38,0.4310,0.6638,30,0.6687,0.6822,27,0.6562,0.6638,29,0.7581,0.7313,79,0.6371,0.6087,94
PH,Parker Hannifin,Industrials,971.7150,0.0005,22.3275,0.0000,Up,,51.8310,0.6104,0.1201,0.0230,0.0743,0.6754,0.0133,-0.0144,0.0352,3.5354,,,,0,,0.0000,,,,,0,0.0000,22.3275,0.0000,-0.0459,-0.0343,Mixed,False,,,0,,,0.6895,0.7100,106,0.5296,0.5633,89,0.6075,0.7100,55,0.6010,0.5633,48,0.7139,0.7100,42,0.4424,0.5633,35,0.7631,0.7100,22,0.4870,0.5633,15,0.7585,0.7214,71,0.6153,0.5546,102
WY,Weyerhaeuser,Real Estate,20.7000,-0.0222,22.3158,20.0000,Down,,23.9441,0.0261,0.1573,0.0246,0.1857,0.0430,-0.0745,-0.1203,-0.1327,-0.1436,,,,0,,0.0000,,,,,0,0.0000,22.3158,20.0000,-0.1494,-0.2217,Down,False,,,0,,,0.6136,0.6073,101,0.6696,0.6684,112,0.6223,0.6073,69,0.6708,0.6684,79,0.5255,0.6073,52,0.7054,0.6684,65,0.4739,0.6073,37,0.6464,0.6684,45,0.7052,0.6746,92,0.7820,0.7042,84
TDY,Teledyne Technologies,Information Technology,621.3350,0.0005,22.2948,2.9855,Up,,51.9271,0.7896,0.0686,0.0195,0.1226,0.6444,0.0199,-0.0257,0.0018,3.5328,,,,0,,0.0000,,,,,0,0.0000,22.2948,2.9855,-0.0121,-0.0324,Down,False,,,0,,,0.6451,0.7241,109,0.6489,0.5726,92,0.6014,0.7241,64,0.5930,0.5726,69,0.7418,0.7241,39,0.5307,0.5726,38,0.6815,0.7241,34,0.5674,0.5726,30,0.6827,0.6656,79,0.5940,0.6615,88
WELL,Welltower,Real Estate,236.1950,0.0275,22.2841,6.0000,Up,SMA100 81% vs 66% (n=39),51.9584,0.5229,0.0576,0.0214,0.1205,0.8057,0.0013,-0.0039,0.1163,-0.4437,,,,0,,0.0000,,,,,0,0.0000,22.2841,6.0000,-0.0218,0.0233,Down,False,,,0,,,0.6822,0.6580,101,0.4891,0.6115,93,0.7519,0.6580,66,0.5086,0.6115,48,0.8054,0.6580,39,0.4402,0.6115,22,0.6938,0.6580,7,0.5446,0.6115,6,0.7796,0.7270,69,0.7109,0.6492,115
TXN,Texas Instruments,Information Technology,268.9917,-0.0133,22.1197,4.0084,Up,SMA100 71% vs 59% (n=46) | BB lower 77% vs 66% (n=86),52.4420,0.8203,0.0827,0.0318,0.0697,0.6522,0.0265,-0.0092,0.1044,2.0697,,,,0,,0.0000,,,,,0,0.0000,22.1197,4.0084,0.0329,-0.1554,Down,False,,,0,,,0.5469,0.6949,98,0.6505,0.5882,98,0.6416,0.6949,58,0.5900,0.5882,61,0.6573,0.6949,55,0.7071,0.5882,46,0.4950,0.6949,40,0.5755,0.5882,47,0.7739,0.6636,86,0.6612,0.6231,89
PWR,Quanta Services,Industrials,642.5750,0.0121,22.1099,32.6205,Up,SMA200 78% vs 58% (n=8) | SMA50 70% vs 58% (n=49),52.4710,0.8641,0.0821,0.0356,0.1672,0.6363,0.0299,0.0022,0.0734,3.5691,,,,0,,0.0000,SMA50,0.0613,0.5793,0.7041,49,59.8319,22.1099,32.6205,0.0359,-0.1318,Mixed,False,,,0,,,0.7198,0.7237,107,0.5310,0.5793,87,0.6985,0.7237,66,0.7041,0.5793,49,0.7883,0.7237,39,0.4339,0.5793,29,0.6947,0.7237,16,0.7764,0.5793,8,0.7924,0.7445,78,0.6772,0.5806,122
EG,Everest Group,Financials,376.0000,0.0098,22.0792,5.1000,Up,,52.5611,0.5433,0.0451,0.0198,0.0596,0.7749,0.0020,0.0071,0.0968,-0.4055,,,,0,,0.0000,,,,,0,0.0000,22.0792,5.1000,-0.0026,0.0460,Mixed,False,,,0,,,0.6795,0.7154,115,0.6073,0.6917,101,0.6687,0.7154,90,0.5542,0.6917,84,0.5333,0.7154,67,0.6636,0.6917,71,0.5690,0.7154,52,0.6109,0.6917,48,0.8124,0.7474,76,0.7072,0.6800,96
IEX,IDEX Corporation,Industrials,228.2500,-0.0062,21.9720,0.0000,Up,,52.8764,0.6707,0.0700,0.0203,0.1212,0.8231,0.0120,-0.0031,0.0968,0.5467,,,,0,,0.0000,,,,,0,0.0000,21.9720,0.0000,-0.0292,-0.0166,Mixed,False,,,0,,,0.6083,0.6624,99,0.6518,0.6197,98,0.6452,0.6624,59,0.6206,0.6197,58,0.6198,0.6624,39,0.5915,0.6197,34,0.6864,0.6624,29,0.5733,0.6197,23,0.6907,0.6588,78,0.6251,0.6582,85
ROK,Rockwell Automation,Industrials,433.2550,0.0008,21.9487,3.3298,Up,,52.9451,0.7999,0.0658,0.0254,0.0655,0.6264,0.0197,-0.0170,0.0302,2.0826,,,,0,,0.0000,,,,,0,0.0000,21.9487,3.3298,0.0024,-0.1034,Down,False,,,0,,,0.6194,0.7005,99,0.6329,0.6652,95,0.5755,0.7005,53,0.6443,0.6652,56,0.6479,0.7005,42,0.5377,0.6652,40,0.5819,0.7005,18,0.6572,0.6652,32,0.8169,0.7474,78,0.6683,0.6221,91
AKAM,Akamai Technologies,Information Technology,113.2900,-0.0435,21.8263,3.3938,Up,,53.3049,0.8198,0.1454,0.0480,0.1926,0.4488,0.0465,-0.0015,0.0222,1.5113,,,,0,,0.0000,,,,,0,0.0000,21.8263,3.3938,0.0663,-0.0992,Mixed,False,,,0,,,0.6052,0.6364,101,0.5824,0.5821,91,0.5534,0.6364,53,0.6409,0.5821,48,0.3828,0.6364,34,0.6666,0.5821,43,0.6603,0.6364,15,0.6294,0.5821,14,0.6209,0.6162,66,0.6824,0.6360,73
ODFL,Old Dominion,Industrials,177.2500,-0.0026,21.8037,8.0000,Mixed,,32.5741,0.2912,0.1854,0.0311,0.0447,0.4115,-0.0387,-0.1319,-0.1073,0.3629,,,,0,,0.0000,,,,,0,0.0000,21.8037,8.0000,-0.1248,-0.2369,Down,False,,,0,,,0.5891,0.6826,94,0.6043,0.6190,106,0.6268,0.6826,53,0.6115,0.6190,72,0.6194,0.6826,44,0.6472,0.6190,40,0.6870,0.6826,32,0.4555,0.6190,19,0.7797,0.7333,78,0.6697,0.6588,94
KMB,Kimberly-Clark,Consumer Staples,98.2600,0.0057,21.6632,14.0000,Mixed,,33.5541,0.2832,0.1734,0.0215,0.1210,0.2806,-0.0376,-0.0711,-0.0219,-0.2802,,,,0,,0.0000,,,,,0,0.0000,21.6632,14.0000,-0.1131,-0.1157,Down,False,,,0,,,0.5412,0.6574,84,0.6760,0.6356,90,0.6817,0.6574,60,0.6178,0.6356,60,0.5695,0.6574,41,0.5742,0.6356,37,0.6251,0.6574,29,0.6049,0.6356,25,0.6717,0.6246,95,0.7322,0.6577,87
JCI,Johnson Controls,Industrials,145.3500,-0.0038,21.5937,2.3619,Up,,53.9891,0.7834,0.0824,0.0240,0.0978,0.7875,0.0233,0.0066,0.0712,0.6094,,,,0,,0.0000,,,,,0,0.0000,21.5937,2.3619,0.0134,-0.0268,Mixed,False,,,0,,,0.6324,0.6667,103,0.5827,0.6107,86,0.6714,0.6667,67,0.4907,0.6107,56,0.6815,0.6667,41,0.4473,0.6107,35,0.7037,0.6667,14,0.5246,0.6107,14,0.7450,0.7089,79,0.6365,0.6391,99
ROST,Ross Stores,Consumer Discretionary,235.1900,0.0052,21.4397,7.6700,Up,,54.4421,0.9707,0.0524,0.0224,0.0575,0.8125,0.0247,-0.0092,0.0927,1.0085,,,,0,,0.0000,,,,,0,0.0000,21.4397,7.6700,-0.0303,-0.0165,Mixed,False,,,0,,,0.7062,0.6840,99,0.5887,0.6721,94,0.6304,0.6840,40,0.6489,0.6721,51,0.7380,0.6840,39,0.4416,0.6721,27,0.6939,0.6840,23,0.5755,0.6721,25,0.7058,0.7041,68,0.6492,0.5808,92
AON,Aon plc,Financials,279.3279,-0.0081,21.4037,14.0000,Mixed,SMA100 71% vs 61% (n=63),23.9782,0.0987,0.2747,0.0301,0.1288,0.0128,-0.1103,-0.1802,-0.1618,-2.7514,,,,0,,0.0000,,,,,0,0.0000,21.4037,14.0000,-0.2281,-0.1873,Down,False,,,0,,,0.7159,0.7211,102,0.5940,0.6069,91,0.6594,0.7211,58,0.6544,0.6069,70,0.4801,0.7211,52,0.7079,0.6069,63,0.5260,0.7211,30,0.6776,0.6069,35,0.7171,0.6733,89,0.7071,0.6338,100
WAB,Wabtec,Industrials,290.6800,-0.0053,21.2500,2.1326,Up,,56.8572,0.7418,0.0928,0.0215,0.0674,0.8708,0.0225,0.0097,0.1249,0.9843,,,,0,,0.0000,,,,,0,0.0000,21.2500,2.1326,-0.0293,0.0205,Mixed,False,,,0,,,0.7145,0.7563,101,0.5017,0.5360,82,0.7101,0.7563,58,0.5761,0.5360,57,0.6450,0.7563,41,0.6280,0.5360,44,0.7428,0.7563,27,0.5530,0.5360,27,0.7613,0.7520,63,0.5842,0.5856,101
MO,Altria,Consumer Staples,69.8950,0.0137,21.2500,6.1835,Up,SMA200 76% vs 55% (n=28),58.5817,0.8538,0.0612,0.0202,0.1626,0.7485,0.0216,0.0253,0.0760,0.1626,,,,0,,0.0000,,,,,0,0.0000,21.2500,6.1835,0.0312,-0.0621,Mixed,False,,,0,,,0.6818,0.6696,107,0.5349,0.5534,88,0.6811,0.6696,66,0.5190,0.5534,60,0.6669,0.6696,39,0.6303,0.5534,36,0.6799,0.6696,22,0.7567,0.5534,28,0.7190,0.6923,68,0.6607,0.5934,101
MAR,Marriott International,Consumer Discretionary,352.2400,0.0016,21.2500,6.4870,Up,,57.3077,0.8531,0.1012,0.0212,0.0839,0.6276,0.0357,-0.0028,0.0179,2.7242,,,,0,,0.0000,,,,,0,0.0000,21.2500,6.4870,-0.0280,-0.1272,Down,False,,,0,,,0.6804,0.6905,100,0.5893,0.5984,90,0.6109,0.6905,66,0.6294,0.5984,57,0.6743,0.6905,52,0.5707,0.5984,44,0.6595,0.6905,29,0.4220,0.5984,23,0.7962,0.7249,75,0.6065,0.6099,94
PG,Procter & Gamble,Consumer Staples,148.2250,0.0057,21.2500,6.7736,Up,,58.1743,0.8819,0.0434,0.0154,0.1229,0.4512,0.0166,0.0155,0.0157,0.2928,,,,0,,0.0000,,,,,0,0.0000,21.2500,6.7736,0.0051,-0.0652,Mixed,False,,,0,,,0.6291,0.7074,107,0.6054,0.6409,101,0.5810,0.7074,68,0.6553,0.6409,64,0.6261,0.7074,66,0.5625,0.6409,61,0.5707,0.7074,36,0.6325,0.6409,38,0.6895,0.6700,84,0.7444,0.6729,95
DDOG,Datadog,Information Technology,251.0350,-0.0018,21.2500,34.2754,Up,SMA50 80% vs 58% (n=70) | SMA200 79% vs 65% (n=22),59.5523,0.9424,0.2130,0.0471,0.0567,0.7859,0.0942,0.0339,0.3897,4.2140,,,,0,,0.0000,SMA50,0.6951,0.5772,0.8015,70,53.6592,21.2500,34.2754,0.1060,0.0801,Mixed,False,,,0,,,0.5962,0.6538,96,0.6731,0.5772,96,0.4416,0.6538,54,0.8015,0.5772,70,0.6422,0.6538,39,0.6735,0.5772,41,0.7929,0.6538,22,0.5724,0.5772,21,0.7252,0.6599,81,0.6418,0.6569,78
CMI,Cummins,Industrials,520.5600,-0.0078,20.7710,14.0000,Down,,29.2122,0.0897,0.1211,0.0319,0.0880,0.3694,-0.0497,-0.1297,-0.1317,0.2785,,,,0,,0.0000,,,,,0,0.0000,20.7710,14.0000,-0.0953,-0.2955,Down,False,,,0,,,0.6379,0.7417,90,0.6466,0.5913,94,0.7182,0.7417,60,0.5580,0.5913,54,0.7992,0.7417,36,0.6045,0.5913,33,0.5819,0.7417,20,0.5140,0.5913,22,0.7607,0.6644,81,0.6023,0.5595,101
BKNG,Booking Holdings,Consumer Discretionary,157.5800,0.0108,20.6187,14.0000,Mixed,SMA50 63% vs 50% (n=58) | SMA200 62% vs 50% (n=22),24.2469,0.1310,0.3316,0.0416,0.1864,0.1112,-0.1224,-0.1762,-0.1402,-2.2980,,,,0,,0.0000,,,,,0,0.0000,20.6187,14.0000,-0.2638,-0.1537,Down,False,,,0,,,0.7071,0.7197,92,0.5346,0.4980,97,0.6432,0.7197,58,0.6289,0.4980,58,0.6195,0.7197,41,0.5998,0.4980,31,0.6904,0.7197,19,0.6151,0.4980,22,0.6852,0.6629,67,0.5854,0.6104,89
PYPL,PayPal,Financials,52.4100,-0.0019,20.6021,6.0000,Up,SMA200 75% vs 59% (n=26),40.1912,0.3390,0.1522,0.0297,0.0665,0.3552,-0.0245,-0.0759,0.0436,-0.1385,,,,0,,0.0000,,,,,0,0.0000,20.6021,6.0000,-0.1590,0.1938,Down,False,,,0,,,0.5643,0.6831,93,0.6701,0.5877,98,0.5864,0.6831,45,0.6392,0.5877,56,0.5057,0.6831,37,0.6735,0.5877,47,0.4878,0.6831,18,0.7450,0.5877,26,0.6846,0.6132,77,0.7430,0.6609,83
RCL,Royal Caribbean Group,Consumer Discretionary,234.9400,0.0201,20.5560,20.0000,Down,SMA100 69% vs 56% (n=37) | SMA200 78% vs 68% (n=25),26.7652,0.0986,0.2054,0.0401,0.2742,0.0991,-0.0825,-0.1721,-0.1729,-1.4091,,,,0,,0.0000,,,,,0,0.0000,20.5560,20.0000,-0.1942,-0.3134,Down,False,,,0,,,0.6205,0.6774,89,0.6249,0.5600,86,0.7709,0.6774,54,0.4469,0.5600,48,0.6121,0.6774,38,0.6888,0.5600,37,0.7831,0.6774,25,0.5322,0.5600,19,0.6820,0.6163,70,0.5744,0.5361,92
ALLE,Allegion,Industrials,152.0600,-0.0132,20.4858,5.1000,Up,SMA100 76% vs 62% (n=36),44.4668,0.2839,0.0639,0.0222,0.0517,0.4916,-0.0138,-0.0241,0.0180,-0.2776,,,,0,,0.0000,,,,,0,0.0000,20.4858,5.1000,-0.0676,0.0914,Mixed,False,,,0,,,0.5791,0.7024,101,0.6320,0.6157,98,0.5965,0.7024,51,0.7148,0.6157,61,0.5289,0.7024,24,0.7616,0.6157,36,0.6120,0.7024,30,0.6082,0.6157,28,0.7696,0.7016,88,0.7442,0.6854,83
AMT,American Tower,Real Estate,167.9500,-0.0166,20.3950,24.3439,Down,SMA100 75% vs 63% (n=42) | SMA50 73% vs 63% (n=53),37.5148,-0.2466,0.0541,0.0235,0.1294,0.2309,-0.0404,-0.0289,-0.0424,-0.9073,,,,0,,0.0000,SMA50,-1.2662,0.6269,0.7282,53,7.8980,20.3950,24.3439,-0.0645,-0.0847,Down,False,,,0,,,0.6337,0.6756,106,0.6349,0.6269,85,0.6044,0.6756,65,0.7282,0.6269,53,0.6266,0.6756,45,0.7502,0.6269,42,0.7290,0.6756,34,0.6353,0.6269,33,0.6110,0.6373,82,0.6230,0.6438,82
GDDY,GoDaddy,Information Technology,97.1200,0.0077,20.3597,5.1000,Up,,49.1008,0.3721,0.1337,0.0513,0.1675,0.3340,-0.0171,0.0111,0.0282,-0.4051,,,,0,,0.0000,,,,,0,0.0000,20.3597,5.1000,-0.0398,0.1467,Up,False,,,0,,,0.6974,0.6488,113,0.5291,0.6093,97,0.7408,0.6488,67,0.4909,0.6093,58,0.5794,0.6488,35,0.6846,0.6093,39,0.4899,0.6488,36,0.6399,0.6093,42,0.7145,0.6828,74,0.7036,0.6824,88
CMCSA,Comcast,Communication Services,22.2266,-0.0143,20.2059,20.0000,Down,SMA200 79% vs 63% (n=27) | SMA50 74% vs 63% (n=62),29.0763,0.1130,0.2702,0.0328,0.1090,0.0879,-0.1046,-0.1076,-0.1579,-0.3750,,,,0,,0.0000,,,,,0,0.0000,20.2059,20.0000,-0.1826,-0.0530,Down,False,,,0,,,0.5893,0.6752,99,0.6176,0.6320,94,0.6559,0.6752,55,0.7353,0.6320,62,0.6378,0.6752,41,0.6419,0.6320,42,0.5234,0.6752,26,0.7912,0.6320,27,0.6676,0.6058,94,0.6871,0.6788,80
HRL,Hormel Foods,Consumer Staples,20.0385,0.0059,20.1966,14.0000,Mixed,,25.6695,0.1484,0.1545,0.0236,0.0444,0.0821,-0.0543,-0.1441,-0.1257,-0.0159,,,,0,,0.0000,,,,,0,0.0000,20.1966,14.0000,-0.1741,-0.2537,Down,False,,,0,,,0.6354,0.6758,112,0.5968,0.6667,101,0.6461,0.6758,59,0.6103,0.6667,61,0.4601,0.6758,41,0.7531,0.6667,50,0.5052,0.6758,35,0.6581,0.6667,35,0.6757,0.6230,87,0.7217,0.6977,83
CMG,Chipotle Mexican Grill,Consumer Discretionary,32.0700,-0.0196,20.1856,20.0000,Down,,32.8791,0.0735,0.2331,0.0356,0.1964,0.2727,-0.0994,-0.0795,-0.0826,-0.5421,,,,0,,0.0000,,,,,0,0.0000,20.1856,20.0000,-0.1459,-0.0524,Down,False,,,0,,,0.6560,0.6652,90,0.5554,0.5805,92,0.6044,0.6652,55,0.6780,0.5805,54,0.5831,0.6652,28,0.6664,0.5805,43,0.6867,0.6652,29,0.5265,0.5805,27,0.6489,0.6400,77,0.6812,0.6451,82
DLTR,Dollar Tree,Consumer Staples,114.7700,0.0142,20.1191,14.0000,Mixed,,38.4490,0.2783,0.2504,0.0368,0.0709,0.5211,-0.0555,-0.0860,-0.0248,-0.9516,,,,0,,0.0000,,,,,0,0.0000,20.1191,14.0000,-0.1667,-0.0858,Down,False,,,0,,,0.7029,0.6128,82,0.6335,0.6453,79,0.6559,0.6128,47,0.6129,0.6453,41,0.6298,0.6128,38,0.6103,0.6453,33,0.6275,0.6128,27,0.6843,0.6453,29,0.6395,0.6089,78,0.6711,0.6108,95
VRT,Vertiv,Industrials,241.0550,-0.0311,19.8593,14.0000,Mixed,SMA50 69% vs 56% (n=44),41.8484,0.2414,0.2201,0.0558,0.1673,0.4363,-0.0569,-0.0993,-0.0798,-0.3573,,,,0,,0.0000,,,,,0,0.0000,19.8593,14.0000,-0.0603,-0.2854,Down,False,,,0,,,0.6000,0.6992,94,0.6399,0.5575,87,0.6259,0.6992,50,0.6923,0.5575,44,0.7587,0.6992,30,0.4448,0.5575,19,0.7738,0.6992,19,0.5144,0.5575,12,0.7733,0.7269,67,0.6229,0.5694,104
ICE,Intercontinental Exchange,Financials,155.7200,-0.0040,19.8407,10.2000,Mixed,,49.9740,0.3209,0.0710,0.0221,0.0749,0.6494,-0.0127,0.0160,0.0099,-0.6810,,,,0,,0.0000,,,,,0,0.0000,19.8407,10.2000,-0.0474,0.1542,Up,False,,,0,,,0.7182,0.6667,93,0.5687,0.5851,81,0.7232,0.6667,55,0.5668,0.5851,46,0.7014,0.6667,44,0.6214,0.5851,40,0.5432,0.6667,23,0.5255,0.5851,29,0.6046,0.6434,78,0.5963,0.6184,84
HWM,Howmet Aerospace,Industrials,229.9300,0.0050,19.7524,8.0000,Mixed,BB upper 66% vs 55% (n=106),35.9544,0.3283,0.2642,0.0353,0.0504,0.3677,-0.0454,-0.1321,-0.0694,0.1919,,,,0,,0.0000,,,,,0,0.0000,19.7524,8.0000,-0.1326,-0.2141,Down,False,,,0,,,0.6468,0.7576,95,0.5074,0.5431,87,0.7737,0.7576,71,0.3955,0.5431,47,0.8244,0.7576,30,0.4828,0.5431,15,0.7165,0.7576,10,0.4172,0.5431,6,0.7164,0.7915,73,0.6564,0.5508,106
DIS,Walt Disney Company (The),Communication Services,105.0000,0.0149,19.6313,30.8550,Mixed,SMA20 73% vs 59% (n=104),49.5641,0.3340,0.0655,0.0216,0.2180,0.5646,-0.0109,0.0173,0.0151,-0.5280,,,,0,,0.0000,SMA20,-0.5081,0.5920,0.7256,104,44.1818,19.6313,30.8550,-0.0567,-0.0011,Up,False,,,0,,,0.5824,0.6250,81,0.7256,0.5920,104,0.4787,0.6250,43,0.6464,0.5920,60,0.5000,0.6250,27,0.6754,0.5920,38,0.6481,0.6250,23,0.6560,0.5920,24,0.6402,0.6141,92,0.6689,0.6240,70
WDAY,"Workday, Inc.",Information Technology,191.0968,-0.0067,19.3583,5.1000,Up,,51.6043,0.3953,0.1253,0.0435,0.0404,0.5788,-0.0131,0.0668,0.2064,-1.4022,,,,0,,0.0000,,,,,0,0.0000,19.3583,5.1000,-0.0464,0.5708,Up,False,,,0,,,0.5665,0.6300,94,0.6389,0.6800,102,0.6469,0.6300,54,0.6418,0.6800,61,0.5573,0.6300,40,0.6416,0.6800,47,0.5309,0.6300,29,0.6907,0.6800,26,0.6813,0.6818,91,0.6420,0.6421,81
CL,Colgate-Palmolive,Consumer Staples,86.9850,0.0123,19.2982,36.2602,Mixed,SMA200 68% vs 57% (n=29),41.0084,0.2763,0.0755,0.0184,0.1189,0.5521,-0.0169,-0.0387,-0.0059,-0.1161,,,,0,,0.0000,SMA200,-0.3243,0.5721,0.6754,29,40.4731,19.2982,36.2602,-0.0661,-0.0953,Down,False,,,0,,,0.6204,0.7005,94,0.6176,0.5721,92,0.5828,0.7005,54,0.6257,0.5721,54,0.6577,0.7005,55,0.5939,0.5721,47,0.6616,0.7005,35,0.6754,0.5721,29,0.6252,0.6291,80,0.6892,0.6012,88
BKR,Baker Hughes,Energy,58.0900,0.0010,19.1679,11.9000,Mixed,,39.5238,0.3024,0.1980,0.0299,0.0772,0.5566,-0.0391,-0.0406,-0.0109,-0.3707,,,,0,,0.0000,,,,,0,0.0000,19.1679,11.9000,-0.0689,-0.0133,Mixed,False,,,0,,,0.6400,0.6609,97,0.5484,0.5977,97,0.6962,0.6609,63,0.5935,0.5977,59,0.7296,0.6609,38,0.4273,0.5977,25,0.5201,0.6609,28,0.6179,0.5977,29,0.7048,0.6863,68,0.6299,0.5988,103
TPR,"Tapestry, Inc.",Consumer Discretionary,111.9750,0.0133,19.1564,14.0000,Down,,30.8854,0.1438,0.1594,0.0330,0.0779,0.2786,-0.0568,-0.1635,-0.1882,0.0901,,,,0,,0.0000,,,,,0,0.0000,19.1564,14.0000,-0.1555,-0.2968,Down,False,,,0,,,0.6680,0.6991,93,0.6155,0.5977,86,0.6835,0.6991,63,0.5829,0.5977,55,0.7094,0.6991,38,0.5998,0.5977,45,0.7398,0.6991,16,0.5685,0.5977,9,0.7330,0.6604,76,0.5426,0.5863,98
BXP,"BXP, Inc.",Real Estate,62.0900,-0.0043,19.1298,14.0000,Mixed,,34.1131,0.1347,0.1508,0.0237,0.0613,0.5133,-0.0551,-0.0832,-0.0037,-0.3121,,,,0,,0.0000,,,,,0,0.0000,19.1298,14.0000,-0.1188,-0.0692,Down,False,,,0,,,0.5463,0.6132,103,0.6911,0.6010,108,0.5901,0.6132,51,0.6889,0.6010,59,0.6172,0.6132,34,0.6196,0.6010,37,0.5798,0.6132,33,0.5937,0.6010,27,0.6995,0.6890,90,0.6381,0.6936,74
PHM,PulteGroup,Consumer Discretionary,118.0900,-0.0052,18.9216,14.0000,Mixed,SMA200 80% vs 68% (n=18),40.5811,0.2977,0.1293,0.0254,0.0990,0.2832,-0.0262,-0.0611,-0.0509,-0.0308,,,,0,,0.0000,,,,,0,0.0000,18.9216,14.0000,-0.0928,-0.1753,Down,False,,,0,,,0.6064,0.6766,106,0.6046,0.6197,101,0.5920,0.6766,58,0.6352,0.6197,55,0.6514,0.6766,37,0.6543,0.6197,38,0.8048,0.6766,18,0.5239,0.6197,16,0.7764,0.7200,86,0.6285,0.5906,100
BA,Boeing,Industrials,196.8950,-0.0152,18.8917,20.0000,Down,,35.7583,0.0865,0.1013,0.0283,0.4464,0.2594,-0.0419,-0.0829,-0.1096,-0.5554,,,,0,,0.0000,,,,,0,0.0000,18.8917,20.0000,-0.0699,-0.1432,Down,False,,,0,,,0.6255,0.6981,90,0.6010,0.5744,93,0.6096,0.6981,58,0.6106,0.5744,62,0.5790,0.6981,44,0.6333,0.5744,47,0.6604,0.6981,29,0.4585,0.5744,25,0.6857,0.6208,74,0.6979,0.6559,80
MCO,Moody's Corporation,Financials,468.4050,-0.0115,18.6118,14.0000,Mixed,,42.7253,0.2805,0.1441,0.0235,0.1122,0.4789,-0.0316,-0.0371,-0.0046,-1.6942,,,,0,,0.0000,,,,,0,0.0000,18.6118,14.0000,-0.0899,-0.0038,Down,False,,,0,,,0.7018,0.6709,101,0.6438,0.6130,93,0.7255,0.6709,70,0.5616,0.6130,52,0.7368,0.6709,39,0.5584,0.6130,38,0.6767,0.6709,31,0.4339,0.6130,27,0.6854,0.6934,73,0.6899,0.6346,91
ADBE,Adobe Inc.,Information Technology,237.9400,-0.0114,18.3243,17.0000,Down,BB lower 74% vs 56% (n=86),37.8669,0.1631,0.2760,0.0409,0.1086,0.2755,-0.0930,-0.0756,-0.0960,-3.5330,BB lower,1.2133,0.7359,86,0.5578,17.0264,,,,,0,0.0000,18.3243,17.0000,-0.1341,0.1843,Mixed,False,,,0,,,0.6449,0.6311,79,0.5680,0.6386,85,0.5168,0.6311,57,0.6380,0.6386,58,0.5653,0.6311,27,0.6366,0.6386,33,0.5635,0.6311,20,0.6064,0.6386,20,0.7359,0.5578,86,0.6699,0.6512,79
NOW,ServiceNow,Information Technology,137.9250,-0.0203,18.2716,5.1000,Up,SMA200 72% vs 60% (n=16),54.3209,0.4464,0.1310,0.0435,0.1290,0.4995,-0.0070,0.1020,0.1808,-0.8378,,,,0,,0.0000,,,,,0,0.0000,18.2716,5.1000,0.0833,0.4948,Up,False,,,0,,,0.5432,0.6653,104,0.6870,0.5977,97,0.5809,0.6653,66,0.6721,0.5977,68,0.5184,0.6653,32,0.6835,0.5977,39,0.6942,0.6653,20,0.7195,0.5977,16,0.7227,0.6611,73,0.7141,0.6382,85
VLTO,Veralto,Industrials,97.0550,0.0123,18.2123,5.1000,Up,SMA100 80% vs 70% (n=17),54.4693,0.6238,0.0641,0.0181,0.1070,0.6227,0.0079,0.0101,0.0441,-0.0322,,,,0,,0.0000,,,,,0,0.0000,18.2123,5.1000,-0.0292,0.0786,Up,False,,,0,,,0.5899,0.7212,67,0.7044,0.6961,61,0.6329,0.7212,29,0.7312,0.6961,34,0.4936,0.7212,14,0.7993,0.6961,17,0.5954,0.7212,21,0.6266,0.6961,18,0.7500,0.7500,48,0.6829,0.6765,60
